name,meaning,gender,gender_m,gender_f,korean_meaning,celebrity
Linton,From a lime tree farm,boy,True,False,라임 나무 농장에서,"{'name': 'bill clinton', 'net_worth': 120000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['lawyer', 'politician', 'statesman', 'author', 'teacher'], 'height': 1.88, 'birthday': '1946-08-19', 'age': 76, 'is_alive': True}"
Linus,Flaxen,boy,True,False,아마 같은,"[{'name': 'linus torvalds', 'net_worth': 150000000, 'gender': 'male', 'nationality': 'fi', 'occupation': ['programmer', 'scientist', 'software_engineer'], 'birthday': '1969-12-28', 'age': 52, 'is_alive': True}]"
Linwood,River in the woods,boy,True,False,숲속의 강,"[{'name': 'linwood boomer', 'net_worth': 60000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['screenwriter', 'television_producer', 'television_director', 'actor'], 'birthday': '1955-10-09', 'age': 66, 'is_alive': True}]"
Lionel,Lion man,boy,True,False,라이온맨,"{'name': 'lionel richie', 'net_worth': 200000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['record_producer', 'actor', 'musician', 'singer-songwriter', 'multi-instrumentalist'], 'height': 1.8, 'birthday': '1949-06-20', 'age': 73, 'is_alive': True}"
Liori,I have light,boy,True,False,나는 빛이있다,[]
Liran,Joy is mine,boy,True,False,기쁨은 내꺼야,[]
Liron,I have song,boygirl,True,True,노래가 있어요,[]
Lis,Promise of God,girl,False,True,하나님의 약속,"{'name': 'ben roethlisberger', 'net_worth': 100000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['american_football_player', 'athlete', 'actor'], 'height': 1.96, 'birthday': '1982-03-02', 'age': 40, 'is_alive': True}"
Lisa,Promise of God,girl,False,True,하나님의 약속,"{'name': 'lisaraye mccoy-misick', 'net_worth': 10000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['actor', 'fashion_designer'], 'height': 1.69, 'birthday': '1967-09-23', 'age': 54, 'is_alive': True}"
Lisbet,Promise of God,girl,False,True,하나님의 약속,[]
Lise,Promise of God,girl,False,True,하나님의 약속,"{'name': 'ibrahim tatlises', 'net_worth': 50000000, 'gender': 'male', 'nationality': 'tr', 'occupation': ['singer'], 'birthday': '1952-01-01', 'age': 70, 'is_alive': True}"
Lisha,Fortunate woman,girl,False,True,"에프, 참을성 없는 여자","[{'name': 'elisha cuthbert', 'net_worth': 20000000, 'gender': 'female', 'nationality': 'ca', 'occupation': ['model', 'actor', 'presenter', 'voice_actor'], 'height': 1.59, 'birthday': '1982-11-30', 'age': 39, 'is_alive': True}]"
Lita,Unclear,girl,False,True,불분명,"{'name': 'janet napolitano', 'net_worth': 2000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['lawyer', 'politician'], 'birthday': '1957-11-29', 'age': 64, 'is_alive': True}"
Littleton,From a small farm or settlement,boy,True,False,"작은 농장에서, 합의",[]
Litton,From a settlement on a low hill,boy,True,False,낮은 언덕의 정착지에서,[]
Liu,Willow tree,boygirl,True,True,버드 나무,"{'name': 'julius randle', 'net_worth': 6000000}"
Liv,Olive,girl,False,True,올리브,"{'name': 'laurence olivier', 'net_worth': 20000000, 'gender': 'male', 'nationality': 'gb', 'occupation': ['actor', 'film_producer', 'film_director', 'screenwriter', 'television_producer', 'voice_actor'], 'height': 1.78, 'birthday': '1907-05-22', 'age': 82, 'is_alive': False, 'death': '1989-07-11'}"
Livia,Olive,girl,False,True,올리브,"{'name': 'olivia blois sharpe', 'net_worth': 500000, 'gender': 'female', 'nationality': 'us', 'birthday': '1988-09-13', 'age': 34, 'is_alive': True}"
Livingstone,Leving's town,boy,True,False,레빙스 타운,"[{'name': 'ian and richard livingstone', 'net_worth': 3700000000}]"
Livy,Color of led or bluish gray,boy,True,False,"안부, 주도의, 청회색",[]
Lizaveta,Promise of God,girl,False,True,하나님의 약속,[]
Lizbeth,Promise of God,girl,False,True,하나님의 약속,[]
Lizette,Promise of God,girl,False,True,하나님의 약속,[]
Lizzie,Promise of God,girl,False,True,하나님의 약속,"{'name': 'lizzie grubman', 'net_worth': 40000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['businessperson', 'publicist'], 'height': 1.59, 'birthday': '1971-01-30', 'age': 51, 'is_alive': True}"
Lloyd,Gray haired person,boy,True,False,회색 머리 사람,"{'name': 'danielle lloyd', 'net_worth': 3500000, 'gender': 'female', 'nationality': 'gb', 'occupation': ['model'], 'height': 1.68, 'birthday': '1983-12-16', 'age': 38, 'is_alive': True}"
Lochlan,Land filled with lakes,boy,True,False,호수가 가득한 땅,[]
Locke,Lock,boy,True,False,자물쇠,"{'name': 'sondra locke', 'net_worth': 20000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['film_director', 'actor', 'singer'], 'height': 1.62, 'birthday': '1944-05-28', 'age': 74, 'is_alive': False, 'death': '2018-11-03'}"
Lockhart,Fresh water fish,boy,True,False,민물고기,"{'name': 'june lockhart', 'net_worth': 10000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['actor'], 'birthday': '1925-06-25', 'age': 97, 'is_alive': True}"
Lockie,Land filled with lakes,boy,True,False,호수가 가득한 땅,[]
Lockwood,An enclosed forest,boy,True,False,"동봉된 f, 동부 표준시","[{'name': 'gary lockwood', 'net_worth': 1500000, 'gender': 'male', 'nationality': 'us', 'occupation': ['actor', 'stunt_performer'], 'height': 1.87, 'birthday': '1937-02-21', 'age': 85, 'is_alive': True}]"
Logan,From a small hill,boygirl,True,True,작은 언덕에서,"{'name': 'logan lerman', 'net_worth': 8000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['actor', 'musician'], 'height': 1.75, 'birthday': '1992-01-19', 'age': 30, 'is_alive': True}"
Loida,The best,girl,False,True,최고,"[{'name': 'loida nicolas-lewis', 'net_worth': 600000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['lawyer', 'writer'], 'birthday': '1942'}]"
Lois,The best,girl,False,True,최고,"{'name': 'olivia blois sharpe', 'net_worth': 500000, 'gender': 'female', 'nationality': 'us', 'birthday': '1988-09-13', 'age': 34, 'is_alive': True}"
Lokelani,Divine rose,girl,False,True,신성한 장미,[]
Loki,Trickster,boy,True,False,사기꾼,[]
Lola,Full of sorrows,girl,False,True,"가득, 행","{'name': 'lola duenas', 'net_worth': 7000000, 'gender': 'female', 'nationality': 'es', 'occupation': ['actor'], 'birthday': '1971-10-06', 'age': 50, 'is_alive': True}"
Lolita,Full of sorrows,girl,False,True,"가득, 행",[]
Loma,Born on a small hill,girl,False,True,"비, n 작은 언덕 위","{'name': 'paloma picasso', 'net_worth': 600000000, 'gender': 'female', 'nationality': 'es', 'occupation': ['designer', 'jewelry_designer', 'socialite'], 'birthday': '1949-04-19', 'age': 73, 'is_alive': True}"
Lon,Noble and prepared,boy,True,False,고귀하고 준비된,"{'name': 'alain delon', 'net_worth': 200000000, 'gender': 'male', 'nationality': 'fr', 'occupation': ['actor', 'film_producer', 'screenwriter', 'film_director', 'soldier', 'singer', 'television_producer'], 'height': 1.77, 'birthday': '1935-11-08', 'age': 86, 'is_alive': True}"
Lonan,Blackbird,boy,True,False,흑인,[]
London,From London,boygirl,True,True,런던에서,"{'name': 'stacy london', 'net_worth': 8000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['journalist', 'actor'], 'height': 1.7, 'birthday': '1969-05-25', 'age': 53, 'is_alive': True}"
Lone,Woman from Magdala,girl,False,True,막달라에서 온 여인,"{'name': 'post malone', 'net_worth': 30000000}"
Long,Dragon,boygirl,True,True,용,"{'name': 'chris long', 'net_worth': 40000000}"
Lonnie,Noble and prepared,boy,True,False,고귀하고 준비된,"{'name': 'lonnie johnson', 'net_worth': 360000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['inventor'], 'birthday': '1949-10-06', 'age': 72, 'is_alive': True}"
Lono,New information,boygirl,True,True,"새로운 정보, 짝",[]
Lopaka,Brilliant fame,boy,True,False,찬란한 명성,[]
Loran,City of laurels,boy,True,False,월계수의 도시,"[{'name': ""brian o'halloran"", 'net_worth': 1000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['actor', 'voice_actor'], 'birthday': '1969-12-20', 'age': 52, 'is_alive': True}]"
Lorand,Famous land,boy,True,False,명지,[]
Lorcan,Fierce one,boy,True,False,치열한,[]
Lorelei,Woman from enticing rock,girl,False,True,유혹하는 바위에서 온 여자,[]
Loren,Laurel tree,boygirl,True,True,월계수,"{'name': 'tyler florence', 'net_worth': 15000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['chef', 'tv_chef'], 'height': 1.83, 'birthday': '1971-03-03', 'age': 51, 'is_alive': True}"
Lorena,Woman from Lorraine,girl,False,True,"L에서 온 여성, 비","[{'name': 'lorena ochoa', 'net_worth': 15000000, 'gender': 'female', 'nationality': 'mx', 'occupation': ['golfer', 'athlete'], 'height': 1.68, 'birthday': '1981-11-15', 'age': 40, 'is_alive': True}]"
Lorenz,City of laurels,boy,True,False,월계수의 도시,"{'name': 'lorenzo borghese', 'net_worth': 50000000, 'gender': 'male', 'nationality': 'it', 'occupation': ['entrepreneur', 'businessperson'], 'birthday': '1972-06-09', 'age': 50, 'is_alive': True}"
Lorenza,Laurel tree,girl,False,True,월계수,[]
Lorenzo,City of laurels,boy,True,False,월계수의 도시,"{'name': 'lorenzo borghese', 'net_worth': 50000000, 'gender': 'male', 'nationality': 'it', 'occupation': ['entrepreneur', 'businessperson'], 'birthday': '1972-06-09', 'age': 50, 'is_alive': True}"
Lori,Bay laurel tree,girl,False,True,만월계수,"{'name': 'lori harvey', 'net_worth': 1000000}"
Lorien,God of dreams,boy,True,False,꿈의 신,[]
Lorin,Laurel tree,boy,True,False,월계수,"{'name': 'florinda meza', 'net_worth': 20000000, 'gender': 'female', 'nationality': 'mx', 'occupation': ['actor'], 'birthday': '1949-02-08', 'age': 73, 'is_alive': True}"
Lorinc,City of laurels,boy,True,False,월계수의 도시,[]
Lorinda,Bay laurel tree,girl,False,True,만월계수,"[{'name': 'florinda meza', 'net_worth': 20000000, 'gender': 'female', 'nationality': 'mx', 'occupation': ['actor'], 'birthday': '1949-02-08', 'age': 73, 'is_alive': True}]"
Loring,Son of a well known warrior,boy,True,False,"잘 알려진 워리의 아들, ","{'name': 'gloria loring', 'net_worth': 20000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['singer', 'actor', 'spokesperson', 'writer', 'composer', 'presenter', 'fitness_professional'], 'birthday': '1946-12-10', 'age': 75, 'is_alive': True}"
Lorna,From Lorne,girl,False,True,"엘에서, 네","[{'name': 'lorna luft', 'net_worth': 500000, 'gender': 'female', 'nationality': 'us', 'occupation': ['singer', 'author', 'actor', 'screenwriter', 'film_producer'], 'height': 1.63, 'birthday': '1952-11-21', 'age': 69, 'is_alive': True}]"
Lorne,From Lorne,boy,True,False,"엘에서, 네","{'name': 'lorne abony', 'net_worth': 450000000, 'gender': 'male', 'nationality': 'ca', 'birthday': '1969-08-26', 'age': 53, 'is_alive': True}"
Lorraine,Woman from Lorraine,girl,False,True,"L에서 온 여성, 비","{'name': 'lorraine gary', 'net_worth': 10000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['actor'], 'height': 1.73, 'birthday': '1937-08-16', 'age': 85, 'is_alive': True}"
Lot,Veil,boy,True,False,베일,"{'name': 'charlotte casiraghi', 'net_worth': 30000000}"
Lothar,Famous warrior,boy,True,False,"유명한 와리, ",[]
Lotta,Free woman,girl,False,True,자유로운 여성,"[{'name': 'jim pallotta', 'net_worth': 1000000000}]"
Lotte,Free woman,girl,False,True,자유로운 여성,"{'name': 'charlotte casiraghi', 'net_worth': 30000000}"
Lou,Well-known fighter,boygirl,True,True,유명한 파이터,"{'name': 'greg louganis', 'net_worth': 1000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['writer', 'athlete', 'coach', 'actor', 'author', 'model', 'dancer'], 'height': 1.75, 'birthday': '1960-01-29', 'age': 62, 'is_alive': True}"
Louella,Well-known fighter,girl,False,True,유명한 파이터,[]
Louis,Well-known fighter,boy,True,False,유명한 파이터,"{'name': 'louis walsh', 'net_worth': 150000000, 'gender': 'male', 'nationality': 'ie', 'occupation': ['talent_manager', 'actor', 'impresario'], 'height': 1.75, 'birthday': '1952-08-05', 'age': 70, 'is_alive': True}"
Louise,Well-known fighter,girl,False,True,유명한 파이터,"{'name': 'louise lasser', 'net_worth': 1500000, 'gender': 'female', 'nationality': 'us', 'occupation': ['actor', 'teacher', 'screenwriter'], 'birthday': '1939-04-11', 'age': 83, 'is_alive': True}"
Lourdes,From Lourdes,girl,False,True,루르드에서,"{'name': 'lourdes leon', 'net_worth': 4000000}"
Lourenco,City of laurels,boy,True,False,월계수의 도시,[]
Love,Affection,girl,False,True,애정,"{'name': 'patty loveless', 'net_worth': 14000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['singer', 'singer-songwriter', 'musician'], 'height': 1.67, 'birthday': '1957-01-04', 'age': 65, 'is_alive': True}"
Lovell,Small wolf,boy,True,False,작은 늑대,"{'name': 'jim lovell', 'net_worth': 2000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['astronaut', 'writer', 'actor'], 'height': 1.8, 'birthday': '1928-03-25', 'age': 94, 'is_alive': True}"
Lovett,Small wolf,boy,True,False,작은 늑대,"[{'name': 'lyle lovett', 'net_worth': 25000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['singer', 'record_producer', 'actor', 'musician', 'singer-songwriter', 'songwriter'], 'height': 1.83, 'birthday': '1957-11-01', 'age': 64, 'is_alive': True}]"
Loviisa,Well-known fighter,girl,False,True,유명한 파이터,[]
Lovisa,Well-known fighter,girl,False,True,유명한 파이터,[]
Lovise,Well-known fighter,girl,False,True,유명한 파이터,[]
Lowden,From the low valley,boy,True,False,낮은 계곡에서,[]
Lowell,Small wolf,boy,True,False,작은 늑대,"{'name': 'carey lowell', 'net_worth': 6000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['model', 'actor'], 'height': 1.78, 'birthday': '1961-02-11', 'age': 61, 'is_alive': True}"
Loyal,Faithful,boy,True,False,충실한,[]
Luana,"Happiness, pleasure",girl,False,True,"행복, 기쁨",[]
Luba,Loving woman,girl,False,True,사랑하는 여자,[]
Luc,From Lucania,boy,True,False,루카니아에서,"{'name': 'federico castelluccio', 'net_worth': 4000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['film_producer', 'actor', 'screenwriter', 'film_director', 'visual_artist', 'painter'], 'height': 1.87, 'birthday': '1964-04-29', 'age': 58, 'is_alive': True}"
Luca,From Lucania,boy,True,False,루카니아에서,"{'name': 'max lucado', 'net_worth': 10000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['writer', 'author'], 'birthday': '1955-01-11', 'age': 67, 'is_alive': True}"
Lucas,From Lucania,boy,True,False,루카니아에서,"{'name': 'john lucas ii', 'net_worth': 8000000}"
Lucero,Filled with light,boy,True,False,빛으로 가득 찬,"[{'name': 'lucero', 'net_worth': 20000000, 'gender': 'female', 'nationality': 'mx', 'occupation': ['presenter', 'singer', 'actor'], 'birthday': '1969-08-29', 'age': 53, 'is_alive': True}]"
Lucetta,Light of the day,girl,False,True,오늘의 빛,[]
Lucian,Light of the day,boy,True,False,오늘의 빛,"{'name': 'luciano benetton', 'net_worth': 3000000000, 'gender': 'male'}"
Luciano,Light of the day,boy,True,False,오늘의 빛,"{'name': 'luciano benetton', 'net_worth': 3000000000, 'gender': 'male'}"
Lucie,Light of the day,girl,False,True,오늘의 빛,"[{'name': 'lucie arnaz', 'net_worth': 20000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['actor', 'film_producer', 'singer', 'dancer'], 'height': 1.77, 'birthday': '1951-07-17', 'age': 71, 'is_alive': True}]"
Lucien,Light of the day,boy,True,False,오늘의 빛,[]
Lucille,Light of the day,girl,False,True,오늘의 빛,"{'name': 'lucille ball', 'net_worth': 60000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['comedian', 'model', 'actor', 'television_producer', 'singer'], 'height': 1.71, 'birthday': '1911-08-06', 'age': 77, 'is_alive': False, 'death': '1989-04-26'}"
Lucinda,Light of the day,girl,False,True,오늘의 빛,"{'name': 'lucinda williams', 'net_worth': 15000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['songwriter', 'singer', 'singer-songwriter', 'artist', 'musician', 'music_artist'], 'birthday': '1953-01-26', 'age': 69, 'is_alive': True}"
Lucio,Light of the day,boy,True,False,오늘의 빛,"{'name': 'lucio and susan co', 'net_worth': 2000000000}"
Lucius,Light of the day,boy,True,False,오늘의 빛,[]
Lucja,Light of the day,girl,False,True,오늘의 빛,[]
Lucjusz,Light of the day,boy,True,False,오늘의 빛,[]
Lucky,From Lucania,boy,True,False,루카니아에서,"[{'name': 'lucky blue smith', 'net_worth': 1000000}]"
Lucretia,Success and wealth,girl,False,True,성공과 부,[]
Lucretius,Success and wealth,boy,True,False,성공과 부,[]
Lucy,Light of the day,girl,False,True,오늘의 빛,"{'name': 'lucy punch', 'net_worth': 3000000, 'gender': 'female', 'nationality': 'gb', 'occupation': ['actor'], 'height': 1.73, 'birthday': '1977-12-30', 'age': 44, 'is_alive': True}"
Lucyna,Light of the day,girl,False,True,오늘의 빛,[]
Ludde,Well-known fighter,boy,True,False,유명한 파이터,"[{'name': 'allen ludden', 'net_worth': 5000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['game_show_host', 'actor', 'presenter', 'tv_personality'], 'birthday': '1917-10-05', 'age': 63, 'is_alive': False, 'death': '1981-06-09'}]"
Ludek,Well-known fighter,boy,True,False,유명한 파이터,[]
Ludmila,One who loves people,girl,False,True,사람을 사랑하는 사람,[]
Ludolf,People with wolf,boy,True,False,늑대와 사람들,[]
